series_id	industry_code	product_code	seasonal	bench_date	footnote_codes	begin_year	begin_period	end_year	end_period
NDU33639933639981             	336399	33639981	U	198812	          	1988	M12	2005	M13
NDU33639933639984             	336399	33639984	U	199912	          	1999	M12	2005	M13
NDU33639933639986             	336399	33639986	U	199912	          	1999	M12	2005	M13
NDU33639933639987             	336399	33639987	U	199912	          	1999	M12	2005	M13
NDU336399336399M              	336399	336399M	U	200312	          	2003	M12	2011	M12
NDU336399336399P              	336399	336399P	U	200312	          	2003	M12	2011	M13
NDU336399336399S              	336399	336399S	U	200312	          	2003	M12	2011	M13
NDU3364113364111              	336411	3364111	U	198512	          	1985	M12	1987	M02
NDU3364113364112              	336411	3364112	U	198512	          	1985	M12	1987	M02
NDU3364133364132              	336413	3364132	U	198506	          	1985	M06	2011	M13
NDU33641333641321             	336413	33641321	U	200806	          	2008	M06	2011	M13
NDU33641333641322             	336413	33641322	U	200806	          	2008	M06	2011	M13
NDU33641333641323             	336413	33641323	U	200806	          	2008	M06	2011	M13
NDU33641333641324             	336413	33641324	U	200806	          	2008	M06	2011	M13
NDU3364133364134              	336413	3364134	U	199912	          	1999	M12	2005	M13
NDU3364133364136              	336413	3364136	U	199112	          	1991	M12	2006	M13
NDU3365103365101              	336510	3365101	U	198406	          	1984	M06	2011	M13
NDU3365103365102              	336510	3365102	U	198406	          	1984	M06	2006	M13
NDU3365103365103              	336510	3365103	U	198406	          	1984	M06	2006	M13
NDU33651033651035             	336510	33651035	U	200112	          	2001	M12	2006	M13
NDU33651033651037             	336510	33651037	U	198406	          	1984	M06	2006	M13
NDU336510336510371            	336510	336510371	U	198406	          	1984	M06	2006	M13
NDU336510336510379            	336510	336510379	U	198406	          	1984	M06	2006	M13
NDU3365103365104              	336510	3365104	U	198406	          	1984	M06	2011	M13
NDU336510336510S              	336510	336510S	U	199609	          	1996	M09	2009	M06
NDU336611336611112            	336611	336611112	U	199606	          	1996	M06	2002	M02
NDU3366113366112              	336611	3366112	U	198512	          	1985	M12	2011	M06
NDU336611336611211            	336611	336611211	U	198512	          	1985	M12	2004	M02
NDU3366113366113              	336611	3366113	U	198512	          	1985	M12	2006	M13
NDU336611336611331            	336611	336611331	U	198812	          	1988	M12	1990	M06
NDU336611336611334            	336611	336611334	U	199606	          	1996	M06	2002	M01
NDU336611336611339            	336611	336611339	U	198812	          	1988	M12	2004	M13
NDU3366113366114              	336611	3366114	U	198512	          	1985	M12	2006	M13
NDU336611336611411            	336611	336611411	U	199606	          	1996	M06	2004	M13
NDU336611336611413            	336611	336611413	U	199606	          	1996	M06	2004	M13
NDU3366113366116              	336611	3366116	U	198512	          	1985	M12	2006	M13
NDU336611336611621            	336611	336611621	U	199606	          	1996	M06	2004	M13
NDU3366113366117              	336611	3366117	U	198512	          	1985	M12	2011	M06
NDU3366123366127              	336612	3366127	U	198112	          	1981	M12	2006	M13
NDU3369913369911              	336991	3369911	U	198412	          	1984	M12	2011	M13
NDU336991336991121            	336991	336991121	U	199812	          	1998	M12	2011	M13
NDU336991336991171            	336991	336991171	U	198412	          	1984	M12	2011	M13
NDU3369913369912              	336991	3369912	U	198412	          	1984	M12	2006	M13
NDU336991336991213            	336991	336991213	U	198412	          	1984	M12	2006	M06
NDU336991336991253            	336991	336991253	U	198412	          	1984	M12	2006	M13
NDU336991336991311----A       	336991	336991311----A	U	198412	          	1984	M12	2006	M06
NDU3369993369993              	336999	3369993	U	198506	          	1985	M06	2006	M13
NDU3369993369995              	336999	3369995	U	198506	          	1985	M06	2011	M13
NDU33699933699953             	336999	33699953	U	200806	          	2008	M06	2011	M13
NDU33699933699956             	336999	33699956	U	200806	          	2008	M06	2011	M13
NDU337110337110A              	337110	337110A	U	200312	          	2003	M12	2006	M13
NDU337110337110E              	337110	337110E	U	200312	          	2003	M12	2006	M13
NDU337121337121112            	337121	337121112	U	198206	          	1982	M06	2005	M06
NDU33712133712111232          	337121	33712111232	U	198206	          	1982	M06	2005	M06
NDU33712133712111233          	337121	33712111233	U	198206	          	1982	M06	2005	M06
NDU33712133712111234          	337121	33712111234	U	198206	          	1982	M06	2005	M06
NDU33712133712111235          	337121	33712111235	U	198206	          	1982	M06	2005	M06
NDU33712133712111236          	337121	33712111236	U	198206	          	1982	M06	2005	M06
NDU33712133712111237          	337121	33712111237	U	198206	          	1982	M06	2005	M06
NDU337121337121132            	337121	337121132	U	198206	          	1982	M06	2005	M06
NDU33712133712113242          	337121	33712113242	U	198206	          	1982	M06	2005	M06
NDU33712133712113243          	337121	33712113243	U	198206	          	1982	M06	2005	M04
NDU33712133712113244          	337121	33712113244	U	198206	          	1982	M06	2005	M06
NDU33712133712113245          	337121	33712113245	U	198206	          	1982	M06	2005	M06
NDU337121337121141            	337121	337121141	U	198712	          	1987	M12	2005	M06
NDU337121337121145            	337121	337121145	U	198206	          	1982	M06	2005	M06
NDU337121337121154            	337121	337121154	U	198206	          	1982	M06	2005	M06
NDU337121337121198            	337121	337121198	U	198206	          	1982	M06	2005	M06
NDU337121337121411            	337121	337121411	U	198906	          	1989	M06	2005	M03
NDU3371223371222              	337122	3371222	U	197912	          	1967	M01	2004	M13
NDU337122337122219            	337122	337122219	U	197912	          	1979	M12	2004	M01
NDU337122337122231            	337122	337122231	U	197912	          	1979	M12	2003	M03
NDU337122337122241            	337122	337122241	U	197912	          	1947	M01	2004	M13
NDU337122337122251            	337122	337122251	U	197912	          	1979	M12	2004	M13
NDU337122337122271            	337122	337122271	U	197912	          	1979	M12	1996	M08
NDU337122337122298            	337122	337122298	U	197912	          	1979	M12	2004	M13
NDU33712233712229811          	337122	33712229811	U	199406	          	1994	M06	2003	M03
NDU33712233712229899          	337122	33712229899	U	199406	          	1994	M06	2004	M13
NDU3371223371223              	337122	3371223	U	197912	          	1967	M01	2004	M13
NDU337122337122311            	337122	337122311	U	197912	          	1947	M01	2004	M13
NDU337122337122331            	337122	337122331	U	197912	          	1947	M01	2004	M13
NDU337122337122351            	337122	337122351	U	197912	          	1947	M01	2004	M13
NDU337122337122371            	337122	337122371	U	197912	          	1947	M01	2004	M13
NDU337122337122398            	337122	337122398	U	197912	          	1979	M12	2003	M08
NDU3371223371225              	337122	3371225	U	197912	          	1967	M01	2004	M13
NDU337122337122511            	337122	337122511	U	197912	          	1947	M01	2004	M13
NDU337122337122513            	337122	337122513	U	197912	          	1979	M12	2004	M13
NDU337122337122521            	337122	337122521	U	197912	          	1953	M05	2004	M13
NDU337122337122533            	337122	337122533	U	197912	          	1979	M12	2004	M13
NDU337122337122535            	337122	337122535	U	197912	          	1947	M01	2004	M13
NDU337122337122561            	337122	337122561	U	197912	          	1979	M12	2004	M13
NDU337122337122598            	337122	337122598	U	197912	          	1979	M12	2004	M13
NDU3371223371225A             	337122	3371225A	U	197912	          	1979	M12	2004	M13
NDU3371223371226              	337122	3371226	U	197912	          	1979	M12	1999	M13
NDU337122337122641            	337122	337122641	U	197912	          	1979	M12	1994	M06
NDU3371223371227              	337122	3371227	U	197912	          	1979	M12	2004	M13
NDU337122337122741            	337122	337122741	U	197912	          	1979	M12	2004	M13
NDU337122337122751            	337122	337122751	U	198706	          	1987	M06	2004	M13
NDU337122337122H              	337122	337122H	U	197912	          	1967	M01	2006	M13
NDU337122337122M              	337122	337122M	U	197912	          	1979	M12	2004	M13
NDU3371243371243              	337124	3371243	U	198406	          	1984	M06	2007	M06
NDU33712433712431             	337124	33712431	U	198406	          	1984	M06	2006	M13
NDU33712433712432             	337124	33712432	U	198406	          	1984	M06	2003	M13
NDU33712433712433             	337124	33712433	U	198406	          	1984	M06	2006	M13
NDU3371243371244              	337124	3371244	U	198406	          	1984	M06	2006	M13
NDU337124337124437            	337124	337124437	U	198406	          	1984	M06	2006	M13
NDU337124337124498            	337124	337124498	U	198406	          	1984	M06	2006	M13
NDU3371243371245              	337124	3371245	U	198406	          	1984	M06	2011	M13
NDU33712433712451             	337124	33712451	U	200706	          	2007	M06	2011	M13
NDU33712433712452             	337124	33712452	U	200706	          	2007	M06	2011	M13
NDU337124337124837            	337124	337124837	U	198406	          	1984	M06	2007	M06
NDU337124337124898            	337124	337124898	U	198406	          	1984	M06	2007	M06
NDU33712533712501             	337125	33712501	U	199106	          	1991	M06	2009	M01
NDU33712533712506             	337125	33712506	U	200212	          	2002	M12	2009	M13
NDU3371253371251              	337125	3371251	U	198512	          	1985	M12	2006	M13
NDU33712533712511             	337125	33712511	U	199106	          	1991	M06	2006	M13
NDU33712533712514             	337125	33712514	U	200212	          	2002	M12	2006	M13
NDU33712733712711             	337127	33712711	U	200312	          	2003	M12	2011	M11
NDU33712733712712             	337127	33712712	U	200312	          	2003	M12	2011	M13
NDU3371273371274              	337127	3371274	U	198412	          	1984	M12	2011	M13
NDU3371273371277              	337127	3371277	U	200312	          	2003	M12	2006	M13
NDU337127337127A              	337127	337127A	U	200312	          	2003	M12	2011	M13
NDU337211337211313            	337211	337211313	U	199806	          	1998	M06	2006	M13
NDU337211337211331            	337211	337211331	U	198506	          	1985	M06	2006	M13
NDU337211337211341            	337211	337211341	U	199806	          	1998	M06	2006	M13
NDU337211337211351            	337211	337211351	U	199806	          	1998	M06	2006	M13
NDU33721133721171             	337211	33721171	U	200806	          	2008	M06	2011	M13
NDU33721133721172             	337211	33721172	U	200806	          	2008	M06	2011	M13
NDU33721133721173             	337211	33721173	U	200806	          	2008	M06	2011	M13
NDU3372123372121              	337212	3372121	U	200312	          	2003	M12	2006	M13
NDU33721433721411             	337214	33721411	U	198712	          	1987	M12	2004	M13
NDU337214337214112            	337214	337214112	U	198712	          	1987	M12	2003	M12
NDU337214337214114            	337214	337214114	U	198712	          	1987	M12	2004	M13
NDU337214337214115            	337214	337214115	U	197912	          	1947	M01	1999	M06
NDU3372143372142              	337214	3372142	U	197912	          	1979	M12	2004	M13
NDU337214337214224            	337214	337214224	U	198712	          	1987	M12	2003	M05
NDU3372143372145              	337214	3372145	U	199506	          	1995	M06	2004	M13
NDU33721433721451             	337214	33721451	U	199506	          	1995	M06	2004	M13
NDU337214337214512            	337214	337214512	U	199506	          	1995	M06	2004	M13
NDU33721433721452             	337214	33721452	U	197912	          	1979	M12	2004	M13
NDU337214337214521            	337214	337214521	U	197912	          	1947	M01	2004	M13
NDU337214337214522            	337214	337214522	U	197912	          	1979	M12	2004	M13
NDU337214337214524            	337214	337214524	U	198712	          	1987	M12	2004	M13
NDU33721433721453             	337214	33721453	U	199506	          	1995	M06	2004	M13
NDU337214337214531            	337214	337214531	U	199506	          	1995	M06	2004	M03
NDU337214337214532            	337214	337214532	U	199602	          	1996	M02	2003	M13
NDU3372143372146              	337214	3372146	U	197912	          	1979	M12	2004	M13
NDU33721433721461             	337214	33721461	U	198712	          	1987	M12	2004	M13
NDU337214337214611            	337214	337214611	U	197912	          	1979	M12	2004	M03
NDU337214337214612            	337214	337214612	U	198712	          	1987	M12	2004	M13
NDU337214337214621            	337214	337214621	U	197912	          	1979	M12	2004	M13
NDU3372153372154              	337215	3372154	U	198312	          	1983	M12	2006	M12
NDU3372153372156              	337215	3372156	U	200606	          	2006	M06	2009	M06
NDU3372153372158              	337215	3372158	U	200606	          	2006	M06	2006	M12
NDU337215337215H              	337215	337215H	U	198312	          	1983	M12	2006	M13
NDU337215337215K              	337215	337215K	U	200312	          	2003	M12	2006	M06
NDU3379203379203              	337920	3379203	U	198406	          	1984	M06	2006	M13
NDU33792033792041             	337920	33792041	U	201012	          	2010	M12	2011	M13
NDU33792033792042             	337920	33792042	U	201012	          	2010	M12	2011	M13
NDU3379203379205              	337920	3379205	U	198406	          	1984	M06	2006	M13
NDU339111339111               	339111	339111	U	199112	          	1991	M12	2011	M13
NDU3391113391111              	339111	3391111	U	198512	          	1985	M12	2006	M13
NDU3391113391112              	339111	3391112	U	198512	          	1985	M12	2006	M13
NDU3391113391116              	339111	3391116	U	198206	          	1982	M06	1989	M13
NDU3391113391117              	339111	3391117	U	200907	          	2009	M07	2011	M13
NDU3391113391118              	339111	3391118	U	199112	          	1991	M12	2011	M13
NDU33911133911181             	339111	33911181	U	198512	          	1985	M12	2009	M06
NDU33911133911181Z            	339111	33911181Z	U	198512	          	1985	M12	2009	M06
NDU33911133911182             	339111	33911182	U	198512	          	1985	M12	2009	M06
NDU33911133911182Z            	339111	33911182Z	U	198512	          	1985	M12	2011	M13
NDU339111339111M              	339111	339111M	U	199112	          	1991	M12	2009	M06
NDU339111339111P              	339111	339111P	U	199112	          	1991	M12	2011	M13
NDU339111339111S              	339111	339111S	U	199112	          	1991	M12	2003	M13
NDU33911233911208             	339112	33911208	U	200506	          	2005	M06	2012	M06
NDU3391123391121              	339112	3391121	U	198206	          	1982	M06	2006	M13
NDU33911233911211             	339112	33911211	U	200312	          	2003	M12	2005	M06
NDU33911233911212             	339112	33911212	U	198206	          	1982	M06	2005	M06
NDU33911233911213             	339112	33911213	U	198206	          	1982	M06	1998	M01
NDU33911233911214             	339112	33911214	U	198206	          	1982	M06	2005	M06
NDU33911233911215             	339112	33911215	U	198206	          	1982	M06	2006	M13
NDU33911233911216             	339112	33911216	U	198206	          	1982	M06	2005	M06
NDU33911233911217             	339112	33911217	U	199512	          	1995	M12	2005	M06
NDU33911233911218             	339112	33911218	U	200506	          	2005	M06	2006	M13
NDU3391123391123              	339112	3391123	U	198206	          	1982	M06	1989	M13
NDU3391133391131              	339113	3391131	U	198306	          	1983	M06	2006	M13
NDU33911333911311             	339113	33911311	U	198306	          	1983	M06	2006	M13
NDU33911333911312             	339113	33911312	U	200312	          	2003	M12	2006	M13
NDU33911333911313             	339113	33911313	U	198306	          	1983	M06	2006	M13
NDU33911333911316             	339113	33911316	U	200312	          	2003	M12	2006	M13
NDU33911333911323             	339113	33911323	U	198306	          	1983	M06	2011	M13
NDU33911333911347             	339113	33911347	U	200907	          	2009	M07	2011	M13
NDU3391133391135              	339113	3391135	U	198306	          	1978	M06	2006	M13
NDU3391143391145              	339114	3391145	U	199706	          	1997	M06	2005	M13
NDU339114339114511            	339114	339114511	U	198506	          	1985	M06	2005	M13
NDU33911433911452             	339114	33911452	U	198506	          	1985	M06	2005	M13
NDU3391143391146              	339114	3391146	U	198506	          	1985	M06	2005	M13
NDU339114339114S              	339114	339114S	U	198506	          	1985	M06	2006	M02
NDU3391153391151              	339115	3391151	U	198312	          	1983	M12	2009	M10
NDU3391153391152              	339115	3391152	U	198312	          	1983	M12	2011	M13
NDU3391153391153              	339115	3391153	U	198312	          	1983	M12	2006	M13
NDU33911533911531             	339115	33911531	U	198312	          	1983	M12	2005	M13
NDU33911533911532             	339115	33911532	U	198312	          	1983	M12	2005	M13
NDU339115339115325            	339115	339115325	U	198312	          	1983	M12	2005	M13
NDU339115339115327            	339115	339115327	U	198312	          	1983	M12	2005	M13
NDU3391153391154              	339115	3391154	U	198312	          	1983	M12	2005	M13
NDU339115339115412            	339115	339115412	U	198312	          	1983	M12	2005	M13
NDU339115339115413            	339115	339115413	U	198312	          	1983	M12	2005	M13
NDU3391153391155              	339115	3391155	U	198312	          	1978	M06	2005	M13
NDU3391153391156              	339115	3391156	U	198312	          	1983	M12	2011	M13
NDU33911533911561             	339115	33911561	U	198312	          	1983	M12	2005	M13
NDU33911533911562             	339115	33911562	U	198312	          	1983	M12	2005	M13
NDU3391153391157              	339115	3391157	U	198312	          	1983	M12	2011	M13
NDU33911533911571             	339115	33911571	U	198312	          	1983	M12	2005	M13
NDU33911533911572             	339115	33911572	U	198312	          	1983	M12	2005	M13
NDU339911339911               	339911	339911	U	198512	          	1978	M12	2011	M13
NDU3399113399111              	339911	3399111	U	198512	          	1975	M12	2011	M13
NDU33991133991111             	339911	33991111	U	198512	          	1985	M12	2011	M13
NDU339911339911111            	339911	339911111	U	198512	          	1985	M12	2009	M06
NDU33991133991111112          	339911	33991111112	U	198512	          	1985	M12	2009	M06
NDU33991133991111114          	339911	33991111114	U	198512	          	1985	M12	2009	M06
NDU339911339911112            	339911	339911112	U	198512	          	1985	M12	2011	M13
NDU339911339911115            	339911	339911115	U	198512	          	1985	M12	2006	M13
NDU339911339911116            	339911	339911116	U	198512	          	1985	M12	2011	M13
NDU339911339911131            	339911	339911131	U	198512	          	1985	M12	2006	M13
NDU33991133991114             	339911	33991114	U	198512	          	1985	M12	2011	M13
NDU33991133991117             	339911	33991117	U	198512	          	1985	M12	2011	M13
NDU33991133991118             	339911	33991118	U	198512	          	1985	M12	2009	M06
NDU339911339911198            	339911	339911198	U	198512	          	1985	M12	2006	M13
NDU3399113399113              	339911	3399113	U	199112	          	1991	M12	2011	M13
NDU3399113399114              	339911	3399114	U	199112	          	1991	M12	2006	M13
NDU3399113399115              	339911	3399115	U	199112	          	1991	M12	2011	M13
NDU339911339911M              	339911	339911M	U	198512	          	1985	M12	2011	M13
NDU339911339911P              	339911	339911P	U	198512	          	1978	M12	2011	M13
NDU339911339911S              	339911	339911S	U	198512	          	1985	M12	2011	M13
NDU339911339911SS             	339911	339911SS	U	198512	          	1985	M12	2003	M13
NDU339912339912               	339912	339912	U	198506	          	1985	M06	2011	M13
NDU3399123399121              	339912	3399121	U	198506	          	1985	M06	2006	M13
NDU3399123399122              	339912	3399122	U	198506	          	1985	M06	2011	M13
NDU3399123399123              	339912	3399123	U	198506	          	1967	M01	2006	M13
NDU3399123399125              	339912	3399125	U	198506	          	1967	M01	2011	M13
NDU339912339912M              	339912	339912M	U	200012	          	2000	M12	2010	M08
NDU339912339912P              	339912	339912P	U	198506	          	1985	M06	2011	M13
NDU339912339912S              	339912	339912S	U	198506	          	1985	M06	2000	M13
NDU339913339913               	339913	339913	U	198506	          	1978	M12	2011	M13
NDU3399133399132              	339913	3399132	U	198506	          	1978	M12	2003	M02
NDU3399133399133              	339913	3399133	U	199112	          	1991	M12	2011	M13
NDU3399133399134              	339913	3399134	U	199112	          	1991	M12	2006	M13
NDU3399133399135              	339913	3399135	U	199112	          	1991	M12	2008	M13
NDU339913339913P              	339913	339913P	U	198506	          	1985	M06	2011	M13
NDU339913339913S              	339913	339913S	U	198506	          	1985	M06	2011	M13
NDU339913339913SS             	339913	339913SS	U	198506	          	1985	M06	1991	M13
NDU339914339914               	339914	339914	U	198506	          	1978	M12	2011	M13
NDU3399143399140              	339914	3399140	U	200312	          	2003	M12	2011	M13
NDU3399143399141              	339914	3399141	U	200312	          	2003	M12	2006	M13
NDU339914339914M              	339914	339914M	U	199812	          	1998	M12	2001	M06
NDU339914339914P              	339914	339914P	U	200312	          	2003	M12	2011	M13
NDU339914339914S              	339914	339914S	U	198506	          	1985	M06	2003	M13
NDU3399203399202              	339920	3399202	U	198512	          	1975	M12	2011	M13
NDU339920339920242            	339920	339920242	U	198512	          	1985	M12	2008	M06
NDU339920339920299            	339920	339920299	U	198512	          	1985	M12	2008	M06
NDU3399203399203              	339920	3399203	U	199206	          	1992	M06	2006	M13
NDU3399203399206              	339920	3399206	U	199206	          	1992	M06	2006	M13
NDU3399203399209              	339920	3399209	U	198512	          	1985	M12	2006	M13
NDU339931339931               	339931	339931	U	198512	          	1975	M12	2011	M13
NDU3399313399310              	339931	3399310	U	198512	          	1967	M01	2009	M01
NDU3399313399311              	339931	3399311	U	198512	          	1967	M01	2006	M13
NDU339931339931M              	339931	339931M	U	199112	          	1991	M12	1998	M13
NDU339931339931MM             	339931	339931MM	U	199112	          	1991	M12	1998	M13
NDU339931339931P              	339931	339931P	U	198512	          	1975	M12	2009	M01
NDU339932339932               	339932	339932	U	198506	          	1967	M01	2011	M13
NDU3399323399321              	339932	3399321	U	199906	          	1999	M06	2008	M02
NDU3399323399322              	339932	3399322	U	198506	          	1967	M01	2011	M13
NDU3399323399323              	339932	3399323	U	198506	          	1967	M01	2006	M13
NDU3399323399324              	339932	3399324	U	198506	          	1975	M12	2006	M13
NDU339932339932427            	339932	339932427	U	199906	          	1999	M06	2006	M13
NDU339932339932433            	339932	339932433	U	198506	          	1985	M06	2006	M13
NDU339932339932443            	339932	339932443	U	198506	          	1985	M06	2005	M06
NDU3399323399325              	339932	3399325	U	198506	          	1985	M06	2006	M13
NDU339932339932513            	339932	339932513	U	199906	          	1999	M06	2006	M13
NDU3399323399326              	339932	3399326	U	199906	          	1999	M06	2006	M13
NDU3399323399326Z             	339932	3399326Z	U	198506	          	1985	M06	2011	M13
NDU3399323399326Z1            	339932	3399326Z1	U	199906	          	1999	M06	2009	M13
NDU3399323399326Z2            	339932	3399326Z2	U	199906	          	1999	M06	2009	M10
NDU3399323399327Z             	339932	3399327Z	U	199906	          	1999	M06	2011	M13
NDU3399323399328              	339932	3399328	U	198506	          	1975	M12	2011	M13
NDU33993233993283             	339932	33993283	U	198506	          	1985	M06	2005	M06
NDU33993233993285             	339932	33993285	U	199906	          	1999	M06	2009	M11
NDU33993233993289             	339932	33993289	U	198506	          	1985	M06	2009	M07
NDU339932339932A              	339932	339932A	U	198506	          	1985	M06	2009	M13
NDU339932339932A1             	339932	339932A1	U	199906	          	1999	M06	2009	M13
NDU339932339932A2             	339932	339932A2	U	199906	          	1999	M06	2009	M10
NDU339932339932M              	339932	339932M	U	198511	          	1985	M11	2011	M13
NDU339932339932P              	339932	339932P	U	198506	          	1985	M06	2011	M13
NDU339932339932S              	339932	339932S	U	198506	          	1985	M06	2011	M13
NDU339932339932SS             	339932	339932SS	U	198506	          	1985	M06	1992	M13
NDU339941339941               	339941	339941	U	198512	          	1985	M12	2011	M13
NDU3399413399411              	339941	3399411	U	198512	          	1947	M01	2011	M13
NDU3399413399412              	339941	3399412	U	198512	          	1947	M01	2005	M06
NDU339941339941212            	339941	339941212	U	198512	          	1985	M12	2005	M06
NDU339941339941214            	339941	339941214	U	198512	          	1985	M12	1999	M03
NDU3399413399413              	339941	3399413	U	199306	          	1993	M06	2011	M13
NDU3399413399415              	339941	3399415	U	199306	          	1993	M06	2011	M13
NDU3399413399418              	339941	3399418	U	199306	          	1993	M06	2005	M06
NDU3399413399419              	339941	3399419	U	199306	          	1993	M06	2005	M06
NDU339941339941911            	339941	339941911	U	198512	          	1947	M01	1985	M12
NDU339941339941922            	339941	339941922	U	198512	          	1947	M01	1987	M13
NDU339941339941933            	339941	339941933	U	198512	          	1985	M12	2005	M06
NDU339941339941999            	339941	339941999	U	199306	          	1993	M06	2003	M12
NDU339941339941M              	339941	339941M	U	198512	          	1985	M12	2011	M13
NDU339941339941MM             	339941	339941MM	U	198512	          	1985	M12	1993	M06
NDU339941339941P              	339941	339941P	U	198512	          	1985	M12	2011	M13
NDU339941339941S              	339941	339941S	U	198512	          	1985	M12	2005	M06
NDU339941339941SS             	339941	339941SS	U	198512	          	1985	M12	1993	M04
NDU339942339942               	339942	339942	U	200312	          	2003	M12	2011	M13
NDU3399423399421              	339942	3399421	U	200312	          	2003	M12	2004	M13
NDU3399423399422              	339942	3399422	U	200312	          	2003	M12	2004	M13
NDU3399423399423              	339942	3399423	U	200312	          	2003	M12	2011	M13
NDU339942339942M              	339942	339942M	U	200312	          	2003	M12	2011	M13
NDU339942339942P              	339942	339942P	U	200312	          	2003	M12	2011	M13
NDU339942339942S              	339942	339942S	U	200312	          	2003	M12	2011	M13
NDU339943339943               	339943	339943	U	198512	          	1985	M12	2011	M13
NDU3399433399430              	339943	3399430	U	198512	          	1985	M12	2011	M13
NDU33994333994301             	339943	33994301	U	198512	          	1985	M12	2011	M13
NDU33994333994302             	339943	33994302	U	198512	          	1985	M12	2011	M13
NDU33994333994303             	339943	33994303	U	200512	          	2005	M12	2011	M13
NDU3399433399431              	339943	3399431	U	198512	          	1985	M12	2005	M13
NDU33994333994311             	339943	33994311	U	198512	          	1985	M12	2006	M13
NDU339943339943113            	339943	339943113	U	198512	          	1985	M12	2005	M13
NDU339943339943115            	339943	339943115	U	198512	          	1985	M12	2005	M13
NDU33994333994312             	339943	33994312	U	198512	          	1985	M12	2006	M13
NDU33994333994313             	339943	33994313	U	200512	          	2005	M12	2006	M13
NDU3399433399432              	339943	3399432	U	198512	          	1985	M12	2005	M13
NDU3399433399433              	339943	3399433	U	198512	          	1985	M12	1995	M01
NDU3399433399434              	339943	3399434	U	198512	          	1985	M12	1997	M13
NDU3399433399435              	339943	3399435	U	198512	          	1985	M12	2005	M08
NDU339943339943A              	339943	339943A	U	198512	          	1985	M12	2006	M13
NDU339943339943M              	339943	339943M	U	198512	          	1985	M12	2011	M13
NDU339943339943MM             	339943	339943MM	U	198512	          	1985	M12	1990	M11
NDU339943339943P              	339943	339943P	U	198512	          	1985	M12	2011	M13
NDU339943339943S              	339943	339943S	U	198512	          	1985	M12	2011	M12
NDU339943339943SS             	339943	339943SS	U	198512	          	1985	M12	1993	M06
NDU339944339944               	339944	339944	U	198512	          	1975	M12	2011	M13
NDU3399443399441              	339944	3399441	U	198512	          	1985	M12	2011	M13
NDU3399443399442              	339944	3399442	U	198512	          	1985	M12	2006	M13
NDU3399443399443              	339944	3399443	U	198512	          	1985	M12	2009	M05
NDU339944339944M              	339944	339944M	U	200212	          	2002	M12	2011	M13
NDU339944339944P              	339944	339944P	U	198512	          	1975	M12	2011	M13
NDU339944339944S              	339944	339944S	U	199206	          	1992	M06	2000	M13
NDU339944339944S1             	339944	339944S1	U	201006	          	2010	M06	2011	M13
NDU339950339950101            	339950	339950101	U	198512	          	1985	M12	2008	M13
NDU339950339950102            	339950	339950102	U	198512	          	1985	M12	2008	M09
NDU339950339950105            	339950	339950105	U	199906	          	1999	M06	2008	M11
NDU33995033995011             	339950	33995011	U	198512	          	1985	M12	2011	M13
NDU33995033995012             	339950	33995012	U	198512	          	1985	M12	2011	M13
NDU33995033995013             	339950	33995013	U	199906	          	1999	M06	2011	M13
NDU3399503399502              	339950	3399502	U	198512	          	1985	M12	2011	M13
NDU339950339950211            	339950	339950211	U	199906	          	1999	M06	2008	M13
NDU339950339950213            	339950	339950213	U	199906	          	1999	M06	2008	M13
NDU339950339950215            	339950	339950215	U	199906	          	1999	M06	2008	M13
NDU3399503399503              	339950	3399503	U	198512	          	1985	M12	2006	M12
NDU3399503399505              	339950	3399505	U	198512	          	1985	M12	2011	M13
NDU33999133999131             	339991	33999131	U	198512	          	1985	M12	2011	M13
NDU33999133999139             	339991	33999139	U	198512	          	1985	M12	2011	M13
NDU3399913399914              	339991	3399914	U	198512	          	1985	M12	2006	M13
NDU3399913399915              	339991	3399915	U	198512	          	1985	M12	2006	M13
NDU339991339991515            	339991	339991515	U	198512	          	1985	M12	2006	M13
NDU339991339991529            	339991	339991529	U	198512	          	1985	M12	2006	M13
NDU3399913399916              	339991	3399916	U	200706	          	2007	M06	2011	M13
NDU3399913399916------A       	339991	3399916------A	U	198512	          	1985	M12	2006	M13
NDU33999133999161             	339991	33999161	U	198512	          	1985	M12	2011	M13
NDU33999133999162             	339991	33999162	U	198512	          	1985	M12	2011	M13
NDU339991339991621            	339991	339991621	U	198512	          	1985	M12	2006	M13
NDU339991339991635            	339991	339991635	U	198512	          	1985	M12	2006	M13
NDU339991339991A              	339991	339991A	U	198512	          	1985	M12	2007	M06
NDU339991339991A1             	339991	339991A1	U	198512	          	1985	M12	2007	M05
NDU339991339991A2             	339991	339991A2	U	198512	          	1985	M12	2007	M06
NDU3399923399922              	339992	3399922	U	198506	          	1967	M01	2003	M02
NDU3399923399923              	339992	3399923	U	198506	          	1985	M06	2006	M13
NDU3399923399924              	339992	3399924	U	198506	          	1979	M01	2006	M13
NDU339992339992431            	339992	339992431	U	198506	          	1985	M06	2006	M13
NDU339992339992499            	339992	339992499	U	199906	          	1999	M06	2006	M13
NDU33999233999274             	339992	33999274	U	199906	          	1999	M06	2009	M13
NDU3399933399934              	339993	3399934	U	198512	          	1985	M12	2006	M13
NDU3399933399936              	339993	3399936	U	198512	          	1985	M12	2006	M13
NDU339995339995113            	339995	339995113	U	198412	          	1969	M01	2011	M13
