series_id	area_code	item_code	seasonal	periodicity_code	base_code	base_period	footnote_codes	begin_year	begin_period	end_year	end_period
MUURA207SA2112   	A207	SA2112	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SA22     	A207	SA22	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA207SA221    	A207	SA221	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SA23     	A207	SA23	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SA3      	A207	SA3	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA207SA31     	A207	SA31	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SA3111   	A207	SA3111	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SA3112   	A207	SA3112	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SA4      	A207	SA4	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SA41     	A207	SA41	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SA5      	A207	SA5	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SA512    	A207	SA512	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SA6      	A207	SA6	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SA7      	A207	SA7	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SA712    	A207	SA712	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SAC      	A207	SAC	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SACL1    	A207	SACL1	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SACL11   	A207	SACL11	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SAD      	A207	SAD	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SAN      	A207	SAN	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SANL1    	A207	SANL1	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SANL11   	A207	SANL11	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SAS      	A207	SAS	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SASL2RS  	A207	SASL2RS	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA207SASL5    	A207	SASL5	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA207SE19     	A207	SE19	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA207SE20     	A207	SE20	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SE2101   	A207	SE2101	U	R	S	1982-84=100		1914	M12	1997	M13
MUURA207SE22     	A207	SE22	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA207SE2201   	A207	SE2201	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA207SE25     	A207	SE25	U	R	S	1982-84=100		1935	M03	1997	M13
MUURA207SE2501   	A207	SE2501	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA207SE2502   	A207	SE2502	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUURA207SE26     	A207	SE26	U	R	S	1982-84=100		1935	M03	1997	M13
MUURA207SE2601   	A207	SE2601	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA207SE2602   	A207	SE2602	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA207SE40     	A207	SE40	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SE4701   	A207	SE4701	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA207SE53     	A207	SE53	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA207SS47012  	A207	SS47012	U	R	S	1982-84=100		1973	M10	1991	M04
MUURA207SS47014  	A207	SS47014	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA207SS47015  	A207	SS47015	U	R	S	DECEMBER 1993=100		1993	M12	1997	M13
MUURA207SS47016  	A207	SS47016	U	R	S	1982-84=100		1981	M08	1997	M13
MUURA207SS4701A  	A207	SS4701A	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA208AA0      	A208	AA0	U	R	A	1967=100		1914	M12	1997	M13
MUURA208SA0      	A208	SA0	U	R	S	1982-84=100		1914	M12	1998	M06
MUURA208SA0E     	A208	SA0E	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA208SA0L1E   	A208	SA0L1E	U	R	S	1982-84=100		1982	M01	1997	M13
MUURA208SA0L2    	A208	SA0L2	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA0L5    	A208	SA0L5	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SA0LE    	A208	SA0LE	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA208SA1      	A208	SA1	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA11     	A208	SA11	U	R	S	1982-84=100		1914	M12	1997	M13
MUURA208SA111    	A208	SA111	U	R	S	1982-84=100		1953	M01	1997	M13
MUURA208SA1111   	A208	SA1111	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA1112   	A208	SA1112	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA11121  	A208	SA11121	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA1113   	A208	SA1113	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA1114   	A208	SA1114	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA1115   	A208	SA1115	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA2      	A208	SA2	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA21     	A208	SA21	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA208SA211    	A208	SA211	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA208SA2112   	A208	SA2112	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA22     	A208	SA22	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA208SA221    	A208	SA221	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA23     	A208	SA23	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA3      	A208	SA3	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA208SA31     	A208	SA31	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SA3111   	A208	SA3111	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA3112   	A208	SA3112	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA4      	A208	SA4	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA41     	A208	SA41	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA5      	A208	SA5	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SA512    	A208	SA512	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SA6      	A208	SA6	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA7      	A208	SA7	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SA712    	A208	SA712	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SAC      	A208	SAC	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SACL1    	A208	SACL1	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SACL11   	A208	SACL11	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SAD      	A208	SAD	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SAN      	A208	SAN	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SANL1    	A208	SANL1	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SANL11   	A208	SANL11	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SAS      	A208	SAS	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SASL2RS  	A208	SASL2RS	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA208SASL5    	A208	SASL5	U	R	S	1982-84=100		1967	M01	1997	M13
MUURA208SE19     	A208	SE19	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA208SE20     	A208	SE20	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SE2101   	A208	SE2101	U	R	S	1982-84=100		1914	M12	1997	M13
MUURA208SE22     	A208	SE22	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA208SE2201   	A208	SE2201	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA208SE25     	A208	SE25	U	R	S	1982-84=100		1935	M03	1997	M13
MUURA208SE2501   	A208	SE2501	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA208SE2502   	A208	SE2502	U	R	S	DECEMBER 1986=100		1986	M12	1997	M13
MUURA208SE26     	A208	SE26	U	R	S	1982-84=100		1935	M03	1997	M13
MUURA208SE2601   	A208	SE2601	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA208SE2602   	A208	SE2602	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA208SE40     	A208	SE40	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SE4701   	A208	SE4701	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA208SE53     	A208	SE53	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA208SS47012  	A208	SS47012	U	R	S	1982-84=100		1973	M10	1990	M04
MUURA208SS47014  	A208	SS47014	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA208SS47015  	A208	SS47015	U	R	S	DECEMBER 1993=100		1993	M12	1997	M13
MUURA208SS47016  	A208	SS47016	U	R	S	1982-84=100		1981	M08	1997	M13
MUURA208SS4701A  	A208	SS4701A	U	R	S	1982-84=100		1977	M12	1997	M13
MUURA209AA0      	A209	AA0	U	R	A	1967=100		1917	M12	1997	M13
MUURA209SA0      	A209	SA0	U	R	S	1982-84=100		1917	M12	1997	M13
MUURA209SA0E     	A209	SA0E	U	R	S	1982-84=100		1978	M03	1997	M13
MUURA209SA0L1E   	A209	SA0L1E	U	R	S	1982-84=100		1982	M01	1997	M13
MUURA209SA0L2    	A209	SA0L2	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SA0L5    	A209	SA0L5	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SA0LE    	A209	SA0LE	U	R	S	1982-84=100		1978	M03	1997	M13
MUURA209SA1      	A209	SA1	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SA11     	A209	SA11	U	R	S	1982-84=100		1917	M12	1997	M13
MUURA209SA111    	A209	SA111	U	R	S	1982-84=100		1953	M01	1997	M13
MUURA209SA1111   	A209	SA1111	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA1112   	A209	SA1112	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA209SA11121  	A209	SA11121	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA1113   	A209	SA1113	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA1114   	A209	SA1114	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA1115   	A209	SA1115	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA209SA2      	A209	SA2	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SA21     	A209	SA21	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA209SA211    	A209	SA211	U	R	S	NOVEMBER 1982=100		1982	M11	1997	M13
MUURA209SA2112   	A209	SA2112	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA209SA22     	A209	SA22	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA209SA221    	A209	SA221	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA209SA23     	A209	SA23	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SA3      	A209	SA3	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA209SA31     	A209	SA31	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SA3111   	A209	SA3111	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA3112   	A209	SA3112	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA4      	A209	SA4	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA41     	A209	SA41	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA5      	A209	SA5	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SA512    	A209	SA512	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SA6      	A209	SA6	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SA7      	A209	SA7	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SA712    	A209	SA712	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SAC      	A209	SAC	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SACL1    	A209	SACL1	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SACL11   	A209	SACL11	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SAD      	A209	SAD	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SAN      	A209	SAN	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SANL1    	A209	SANL1	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SANL11   	A209	SANL11	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SAS      	A209	SAS	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SASL2RS  	A209	SASL2RS	U	R	S	NOVEMBER 1982=100		1982	M11	1997	M13
MUURA209SASL5    	A209	SASL5	U	R	S	1982-84=100		1966	M12	1997	M13
MUURA209SE19     	A209	SE19	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA209SE20     	A209	SE20	U	R	S	1982-84=100		1975	M12	1997	M13
MUURA209SE2101   	A209	SE2101	U	R	S	1982-84=100		1917	M12	1997	M13
MUURA209SE22     	A209	SE22	U	R	S	NOVEMBER 1982=100		1982	M11	1997	M13
MUURA209SE2201   	A209	SE2201	U	R	S	NOVEMBER 1982=100		1982	M11	1997	M13
MUURA209SE25     	A209	SE25	U	R	S	1982-84=100		1935	M03	1997	M13
MUURA209SE2501   	A209	SE2501	U	R	S	1982-84=100		1978	M03	1997	M13
MUURA209SE2502   	A209	SE2502	U	R	S	NOVEMBER 1986=100		1986	M11	1997	M13
MUURA209SE26     	A209	SE26	U	R	S	1982-84=100		1935	M03	1997	M13
MUURA209SE2601   	A209	SE2601	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA209SE2602   	A209	SE2602	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA209SE40     	A209	SE40	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SE4701   	A209	SE4701	U	R	S	1982-84=100		1978	M03	1997	M13
MUURA209SE53     	A209	SE53	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA209SS47012  	A209	SS47012	U	R	S	1982-84=100		1973	M10	1990	M10
MUURA209SS47014  	A209	SS47014	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA209SS47015  	A209	SS47015	U	R	S	DECEMBER 1993=100		1993	M12	1997	M13
MUURA209SS47016  	A209	SS47016	U	R	S	1982-84=100		1981	M08	1997	M13
MUURA209SS4701A  	A209	SS4701A	U	R	S	1982-84=100		1978	M03	1997	M13
MUURA210AA0      	A210	AA0	U	R	A	1967=100		1914	M12	1997	M13
MUURA210SA0      	A210	SA0	U	R	S	1982-84=100		1914	M12	1998	M07
MUURA210SA0E     	A210	SA0E	U	R	S	1982-84=100		1978	M02	1997	M13
MUURA210SA0L1E   	A210	SA0L1E	U	R	S	1982-84=100		1982	M02	1997	M13
MUURA210SA0L2    	A210	SA0L2	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SA0L5    	A210	SA0L5	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SA0LE    	A210	SA0LE	U	R	S	1982-84=100		1978	M02	1997	M13
MUURA210SA1      	A210	SA1	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SA11     	A210	SA11	U	R	S	1982-84=100		1914	M12	1997	M13
MUURA210SA111    	A210	SA111	U	R	S	1982-84=100		1953	M01	1997	M13
MUURA210SA1111   	A210	SA1111	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA1112   	A210	SA1112	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA210SA11121  	A210	SA11121	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA1113   	A210	SA1113	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA1114   	A210	SA1114	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA1115   	A210	SA1115	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA210SA2      	A210	SA2	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SA21     	A210	SA21	U	R	S	1982-84=100		1952	M11	1997	M13
MUURA210SA211    	A210	SA211	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA210SA2112   	A210	SA2112	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA210SA22     	A210	SA22	U	R	S	1982-84=100		1952	M11	1997	M13
MUURA210SA221    	A210	SA221	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA210SA23     	A210	SA23	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SA3      	A210	SA3	U	R	S	1982-84=100		1952	M11	1997	M13
MUURA210SA31     	A210	SA31	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SA3111   	A210	SA3111	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA3112   	A210	SA3112	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA4      	A210	SA4	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA41     	A210	SA41	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA5      	A210	SA5	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SA512    	A210	SA512	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SA6      	A210	SA6	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SA7      	A210	SA7	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SA712    	A210	SA712	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SAC      	A210	SAC	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SACL1    	A210	SACL1	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SACL11   	A210	SACL11	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SAD      	A210	SAD	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SAN      	A210	SAN	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SANL1    	A210	SANL1	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SANL11   	A210	SANL11	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SAS      	A210	SAS	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SASL2RS  	A210	SASL2RS	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA210SASL5    	A210	SASL5	U	R	S	1982-84=100		1966	M11	1997	M13
MUURA210SE19     	A210	SE19	U	R	S	1982-84=100		1952	M12	1997	M13
MUURA210SE20     	A210	SE20	U	R	S	1982-84=100		1975	M11	1997	M13
MUURA210SE2101   	A210	SE2101	U	R	S	1982-84=100		1914	M12	1997	M13
MUURA210SE22     	A210	SE22	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA210SE2201   	A210	SE2201	U	R	S	DECEMBER 1982=100		1982	M12	1997	M13
MUURA210SE25     	A210	SE25	U	R	S	1982-84=100		1978	M02	1997	M13
MUURA210SE2501   	A210	SE2501	U	R	S	1982-84=100		1978	M02	1997	M13
MUURA210SE2502   	A210	SE2502	U	R	S	NOVEMBER 1986=100		1986	M11	1997	M13
MUURA210SE26     	A210	SE26	U	R	S	1982-84=100		1935	M03	1997	M13
MUURA210SE2601   	A210	SE2601	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA210SE2602   	A210	SE2602	U	R	S	1982-84=100		1971	M05	1997	M13
MUURA210SE40     	A210	SE40	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SE4701   	A210	SE4701	U	R	S	1982-84=100		1978	M02	1997	M13
MUURA210SE53     	A210	SE53	U	R	S	1982-84=100		1947	M01	1997	M13
MUURA210SS47012  	A210	SS47012	U	R	S	1982-84=100		1973	M10	1990	M04
MUURA210SS47014  	A210	SS47014	U	R	S	1982-84=100		1976	M01	1997	M13
MUURA210SS47015  	A210	SS47015	U	R	S	DECEMBER 1993=100		1993	M12	1997	M13
MUURA210SS47016  	A210	SS47016	U	R	S	1982-84=100		1981	M08	1997	M13
MUURA210SS4701A  	A210	SS4701A	U	R	S	1982-84=100		1978	M02	1997	M13
MUURA211AA0      	A211	AA0	U	R	A	1967=100		1917	M12	1986	M13
MUURA211SA0      	A211	SA0	U	R	S	1982-84=100		1917	M12	1986	M13
MUURA211SA0E     	A211	SA0E	U	R	S	1982-84=100		1978	M04	1986	M13
MUURA211SA0L1E   	A211	SA0L1E	U	R	S	1982-84=100		1982	M02	1986	M13
MUURA211SA0L2    	A211	SA0L2	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA0L5    	A211	SA0L5	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SA0LE    	A211	SA0LE	U	R	S	1982-84=100		1978	M04	1986	M13
MUURA211SA1      	A211	SA1	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA11     	A211	SA11	U	R	S	1982-84=100		1917	M12	1986	M13
MUURA211SA111    	A211	SA111	U	R	S	1982-84=100		1953	M01	1986	M13
MUURA211SA1111   	A211	SA1111	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA1112   	A211	SA1112	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA11121  	A211	SA11121	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA1113   	A211	SA1113	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA1114   	A211	SA1114	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA1115   	A211	SA1115	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA2      	A211	SA2	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA21     	A211	SA21	U	R	S	1982-84=100		1952	M12	1986	M13
MUURA211SA211    	A211	SA211	U	R	S	DECEMBER 1982=100		1982	M12	1986	M13
MUURA211SA2112   	A211	SA2112	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA22     	A211	SA22	U	R	S	1982-84=100		1952	M12	1986	M13
MUURA211SA221    	A211	SA221	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA23     	A211	SA23	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA3      	A211	SA3	U	R	S	1982-84=100		1952	M12	1986	M13
MUURA211SA31     	A211	SA31	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SA3111   	A211	SA3111	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA3112   	A211	SA3112	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA4      	A211	SA4	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA41     	A211	SA41	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA5      	A211	SA5	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SA512    	A211	SA512	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SA6      	A211	SA6	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA7      	A211	SA7	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SA712    	A211	SA712	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SAC      	A211	SAC	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SACL1    	A211	SACL1	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SACL11   	A211	SACL11	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SAD      	A211	SAD	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SAN      	A211	SAN	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SANL1    	A211	SANL1	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SANL11   	A211	SANL11	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SAS      	A211	SAS	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SASL2RS  	A211	SASL2RS	U	R	S	DECEMBER 1982=100		1982	M12	1986	M13
MUURA211SASL5    	A211	SASL5	U	R	S	1982-84=100		1967	M01	1986	M13
MUURA211SE19     	A211	SE19	U	R	S	1982-84=100		1952	M12	1986	M13
MUURA211SE20     	A211	SE20	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SE2101   	A211	SE2101	U	R	S	1982-84=100		1917	M12	1986	M13
MUURA211SE22     	A211	SE22	U	R	S	DECEMBER 1982=100		1982	M12	1986	M13
MUURA211SE2201   	A211	SE2201	U	R	S	DECEMBER 1982=100		1982	M12	1986	M13
MUURA211SE25     	A211	SE25	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SE2501   	A211	SE2501	U	R	S	1982-84=100		1978	M04	1986	M13
MUURA211SE26     	A211	SE26	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SE2601   	A211	SE2601	U	R	S	1982-84=100		1971	M05	1986	M13
MUURA211SE2602   	A211	SE2602	U	R	S	1982-84=100		1971	M05	1986	M13
MUURA211SE40     	A211	SE40	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SE4701   	A211	SE4701	U	R	S	1982-84=100		1978	M04	1986	M13
MUURA211SE53     	A211	SE53	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA211SS47012  	A211	SS47012	U	R	S	1982-84=100		1973	M10	1986	M13
MUURA211SS47014  	A211	SS47014	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA211SS47016  	A211	SS47016	U	R	S	1982-84=100		1981	M08	1986	M13
MUURA211SS4701A  	A211	SS4701A	U	R	S	1982-84=100		1978	M04	1986	M13
MUURA212AA0      	A212	AA0	U	R	A	1967=100		1935	M03	1986	M13
MUURA212SA0      	A212	SA0	U	R	S	1982-84=100		1935	M03	1986	M13
MUURA212SA0E     	A212	SA0E	U	R	S	1982-84=100		1977	M11	1986	M13
MUURA212SA0L1E   	A212	SA0L1E	U	R	S	1982-84=100		1982	M01	1986	M13
MUURA212SA0L2    	A212	SA0L2	U	R	S	1982-84=100		1975	M11	1986	M13
MUURA212SA0L5    	A212	SA0L5	U	R	S	1982-84=100		1966	M11	1986	M13
MUURA212SA0LE    	A212	SA0LE	U	R	S	1982-84=100		1977	M11	1986	M13
MUURA212SA1      	A212	SA1	U	R	S	1982-84=100		1975	M11	1986	M13
MUURA212SA11     	A212	SA11	U	R	S	1982-84=100		1935	M03	1986	M13
MUURA212SA111    	A212	SA111	U	R	S	1982-84=100		1952	M12	1986	M13
MUURA212SA1111   	A212	SA1111	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA212SA1112   	A212	SA1112	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA212SA11121  	A212	SA11121	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA212SA1113   	A212	SA1113	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA212SA1114   	A212	SA1114	U	R	S	1982-84=100		1947	M01	1986	M13
MUURA212SA1115   	A212	SA1115	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA212SA2      	A212	SA2	U	R	S	1982-84=100		1975	M11	1986	M13
MUURA212SA21     	A212	SA21	U	R	S	1982-84=100		1952	M12	1986	M13
MUURA212SA211    	A212	SA211	U	R	S	NOVEMBER 1982=100		1982	M11	1986	M13
MUURA212SA2112   	A212	SA2112	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA212SA22     	A212	SA22	U	R	S	1982-84=100		1952	M12	1986	M13
MUURA212SA221    	A212	SA221	U	R	S	1982-84=100		1976	M01	1986	M13
MUURA212SA23     	A212	SA23	U	R	S	1982-84=100		1975	M11	1986	M13
MUURA212SA3      	A212	SA3	U	R	S	1982-84=100		1952	M11	1986	M13
MUURA212SA31     	A212	SA31	U	R	S	1982-84=100		1966	M11	1986	M13
